product_code,quantity_sold,sale_value,date
SKU05094,53,154.87,2024-05-09
SKU05095,65,442.36,2024-01-22
SKU05096,62,338.44,2025-01-23
SKU05097,17,171.12,2024-05-14
SKU05098,43,272.22,2025-06-15
SKU05099,25,420.43,2024-08-07
SKU05100,3,441.8,2024-11-28
SKU05101,79,81.04,2024-05-09
SKU05102,29,170.45,2024-02-01
SKU05103,32,168.28,2025-08-24
SKU05104,26,21.98,2025-02-28
SKU05105,16,299.52,2024-10-24
SKU05106,25,427.56,2025-05-18
SKU05107,54,191.41,2025-11-15
SKU05108,28,370.28,2024-12-22
SKU05109,73,314.22,2025-03-30
SKU05110,56,188.45,2025-02-04
SKU05111,65,71.39,2025-07-12
SKU05112,93,354.95,2025-03-30
SKU05113,86,427.43,2024-02-03
SKU05114,80,343.24,2024-09-04
SKU05115,41,9.92,2024-02-11
SKU05116,51,108.9,2024-05-02
SKU05117,71,35.67,2024-01-27
SKU05118,78,285.62,2025-04-06
SKU05119,29,378.48,2025-07-24
SKU05120,83,56.18,2024-05-26
SKU05121,19,419.33,2025-05-10
SKU05122,66,278.2,2025-09-18
SKU05123,41,345.29,2025-04-30
SKU05124,45,485.73,2025-04-04
SKU05125,15,42.76,2024-05-07
SKU05126,3,450.71,2025-01-10
SKU05127,11,63.93,2025-10-26
SKU05128,53,197.09,2024-03-23
SKU05129,46,425.87,2025-06-18
SKU05130,30,453.22,2025-06-06
SKU05131,57,253.68,2025-09-19
SKU05132,18,297.46,2025-11-04
SKU05133,51,354.37,2024-04-12
SKU05134,48,416.55,2025-06-02
SKU05135,66,61.63,2024-12-27
SKU05136,96,405.22,2025-11-14
SKU05137,8,241.16,2024-09-12
SKU05138,22,225.86,2024-09-03
SKU05139,6,212.53,2024-07-10
SKU05140,76,255.1,2025-09-17
SKU05141,57,472.58,2025-06-18
SKU05142,36,274.55,2024-11-09
SKU05143,79,476.64,2024-10-02
SKU05144,92,90.96,2025-01-07
SKU05145,57,362.34,2025-03-19
SKU05146,49,406.31,2025-10-09
SKU05147,45,339.89,2024-07-13
SKU05148,82,303.85,2024-09-14
SKU05149,66,282.84,2025-08-04
SKU05150,77,430.6,2024-12-25
SKU05151,45,411.0,2025-07-01
SKU05152,79,62.02,2024-04-17
SKU05153,20,424.45,2024-01-24
SKU05154,64,207.62,2025-10-13
SKU05155,93,127.59,2025-04-09
SKU05156,93,435.01,2024-01-22
SKU05157,67,216.58,2025-05-16
SKU05158,83,404.37,2025-05-15
SKU05159,3,132.44,2025-08-15
SKU05160,54,2.96,2025-02-10
SKU05161,78,248.23,2024-11-25
SKU05162,64,51.01,2024-10-12
SKU05163,40,377.43,2024-05-26
SKU05164,59,138.76,2025-01-18
SKU05165,55,222.38,2024-01-11
SKU05166,62,44.43,2024-10-02
SKU05167,4,144.04,2025-07-21
SKU05168,60,390.96,2025-11-15
SKU05169,75,76.64,2024-10-29
SKU05170,95,323.93,2024-07-22
SKU05171,96,458.8,2024-12-10
SKU05172,91,340.24,2024-09-22
SKU05173,30,405.7,2024-01-22
SKU05174,2,55.38,2025-06-19
SKU05175,62,126.12,2024-04-05
SKU05176,49,447.37,2025-03-20
SKU05177,9,357.84,2024-09-19
SKU05178,92,320.14,2025-08-06
SKU05179,31,332.22,2025-01-17
SKU05180,98,207.69,2025-07-03
SKU05181,61,23.23,2025-01-26
SKU05182,79,392.44,2025-08-23
SKU05183,48,339.68,2025-06-23
SKU05184,25,236.93,2024-04-01
SKU05185,36,449.98,2025-07-19
SKU05186,8,168.74,2024-06-07
SKU05187,73,147.87,2024-08-15
SKU05188,58,436.53,2025-04-17
SKU05189,45,398.7,2025-01-06
SKU05190,62,257.97,2025-01-10
SKU05191,39,66.24,2025-07-06
SKU05192,96,108.32,2024-02-06
SKU05193,58,328.46,2025-09-28
SKU05194,81,193.14,2024-02-06
SKU05195,99,418.4,2024-04-10
SKU05196,83,475.03,2025-06-26
SKU05197,64,403.01,2024-07-08
SKU05198,44,189.4,2025-05-26
SKU05199,29,394.55,2025-10-19
SKU05200,59,176.37,2024-03-30
SKU05201,71,84.38,2024-01-06
SKU05202,92,17.66,2024-05-18
SKU05203,9,193.47,2024-04-04
SKU05204,92,451.88,2025-09-22
SKU05205,6,120.25,2025-09-23
SKU05206,29,104.05,2025-01-20
SKU05207,58,484.94,2024-05-02
SKU05208,17,13.48,2024-10-11
SKU05209,16,393.11,2024-12-31
SKU05210,87,161.36,2025-05-04
SKU05211,95,19.71,2024-11-20
SKU05212,3,458.98,2025-02-10
SKU05213,21,70.68,2025-06-02
SKU05214,64,276.34,2025-09-30
SKU05215,90,137.75,2024-03-17
SKU05216,36,33.53,2024-08-21
SKU05217,86,25.91,2025-08-08
SKU05218,62,58.66,2025-04-28
SKU05219,42,36.61,2025-04-08
SKU05220,76,380.52,2024-09-27
SKU05221,42,243.3,2025-04-11
SKU05222,61,172.1,2025-04-13
SKU05223,13,209.77,2025-09-23
SKU05224,11,464.54,2025-06-30
SKU05225,54,455.47,2024-09-26
SKU05226,16,358.12,2025-08-27
SKU05227,8,442.46,2025-01-12
SKU05228,59,160.5,2024-06-25
SKU05229,57,191.17,2024-09-30
SKU05230,40,307.24,2025-10-02
SKU05231,59,312.19,2025-09-28
SKU05232,2,241.37,2024-01-27
SKU05233,94,200.93,2025-07-29
SKU05234,94,493.1,2024-02-29
SKU05235,76,410.74,2024-08-04
SKU05236,10,218.06,2025-11-11
SKU05237,44,363.92,2025-10-22
SKU05238,11,135.51,2024-09-26
SKU05239,79,50.98,2024-04-25
SKU05240,80,176.86,2024-09-01
SKU05241,81,202.08,2025-10-21
SKU05242,90,9.25,2025-08-26
SKU05243,2,407.58,2024-03-25
SKU05244,50,180.24,2025-08-21
SKU05245,12,290.63,2025-09-23
SKU05246,90,37.91,2025-03-25
SKU05247,23,88.32,2025-06-19
SKU05248,18,444.96,2024-03-29
SKU05249,62,304.74,2025-07-02
SKU05250,96,475.19,2025-05-21
SKU05251,62,499.38,2025-02-11
SKU05252,38,186.56,2024-09-27
SKU05253,67,150.1,2025-06-07
SKU05254,38,429.32,2025-05-08
SKU05255,67,499.31,2025-08-29
SKU05256,94,315.19,2025-03-23
SKU05257,61,397.78,2025-06-26
SKU05258,1,391.09,2024-12-15
SKU05259,94,178.31,2024-11-23
SKU05260,45,287.56,2024-10-12
SKU05261,96,416.7,2024-02-04
SKU05262,28,344.37,2025-06-16
SKU05263,21,11.56,2025-09-14
SKU05264,13,169.02,2025-05-02
SKU05265,27,73.09,2025-05-01
SKU05266,100,117.25,2024-05-24
SKU05267,7,452.84,2025-06-07
SKU05268,22,19.41,2024-05-25
SKU05269,74,110.68,2025-05-17
SKU05270,53,155.48,2025-08-26
SKU05271,79,308.83,2025-09-18
SKU05272,79,267.52,2025-06-10
SKU05273,4,109.92,2024-09-28
SKU05274,96,82.96,2025-06-17
SKU05275,23,119.16,2025-09-21
SKU05276,70,251.76,2024-04-04
SKU05277,88,136.32,2025-03-22
SKU05278,84,473.85,2025-02-18
SKU05279,84,232.47,2024-09-13
SKU05280,76,30.34,2024-09-18
SKU05281,33,364.9,2024-03-27
SKU05282,28,165.09,2025-03-11
SKU05283,8,327.09,2025-07-23
SKU05284,1,140.52,2024-04-17
SKU05285,37,285.8,2024-01-19
SKU05286,63,386.3,2024-12-30
SKU05287,22,464.08,2025-10-14
SKU05288,70,131.3,2025-01-13
SKU05289,21,168.09,2024-06-08
SKU05290,96,232.67,2024-04-09
SKU05291,35,463.66,2024-09-21
SKU05292,79,450.79,2024-02-18
SKU05293,5,45.85,2025-11-07
SKU05294,60,66.83,2025-02-18
SKU05295,46,248.26,2024-02-28
SKU05296,50,54.2,2024-07-01
SKU05297,48,173.44,2025-10-20
SKU05298,6,75.04,2025-03-22
SKU05299,89,318.38,2024-10-27
SKU05300,56,474.8,2025-08-30
SKU05301,59,498.37,2025-07-08
SKU05302,29,188.25,2024-12-19
SKU05303,71,299.91,2024-07-31
SKU05304,77,428.28,2024-07-07
SKU05305,18,59.61,2025-10-04
SKU05306,2,345.09,2024-12-12
SKU05307,8,205.01,2024-05-16
SKU05308,75,103.87,2024-01-30
SKU05309,97,201.97,2024-05-25
SKU05310,54,38.9,2025-04-12
SKU05311,38,348.01,2025-09-08
SKU05312,48,127.12,2025-05-17
SKU05313,27,156.39,2024-07-09
SKU05314,20,61.42,2025-04-15
SKU05315,12,432.46,2024-12-10
SKU05316,43,247.23,2024-01-01
SKU05317,61,286.5,2024-04-19
SKU05318,31,285.15,2024-03-04
SKU05319,91,205.84,2024-02-22
SKU05320,96,97.07,2024-09-18
SKU05321,61,372.82,2025-06-12
SKU05322,74,64.4,2024-10-28
SKU05323,67,52.83,2024-08-21
SKU05324,91,355.36,2024-03-13
SKU05325,35,105.21,2024-12-22
SKU05326,95,154.08,2025-08-25
SKU05327,15,238.14,2025-04-28
SKU05328,16,225.23,2024-01-06
SKU05329,13,354.58,2024-05-16
SKU05330,35,312.09,2025-02-07
SKU05331,75,322.55,2025-09-19
SKU05332,59,357.31,2025-07-08
SKU05333,21,147.01,2025-07-23
SKU05334,54,161.84,2024-07-24
SKU05335,75,219.56,2025-02-13
SKU05336,30,154.42,2025-08-28
SKU05337,48,492.48,2024-02-05
SKU05338,35,407.21,2024-08-17
SKU05339,86,83.16,2024-08-14
SKU05340,38,3.79,2024-09-18
SKU05341,31,22.35,2024-05-10
SKU05342,78,122.79,2025-07-30
SKU05343,24,58.03,2025-03-23
SKU05344,49,267.14,2024-07-04
SKU05345,96,429.14,2025-09-20
SKU05346,100,368.64,2024-07-04
SKU05347,32,108.59,2024-09-30
SKU05348,55,200.25,2025-10-24
SKU05349,79,254.44,2024-12-17
SKU05350,58,405.29,2025-02-16
SKU05351,99,419.72,2024-05-30
SKU05352,3,454.95,2025-01-18
SKU05353,80,255.11,2024-02-05
SKU05354,69,347.44,2024-11-21
SKU05355,85,56.79,2025-04-09
SKU05356,10,283.08,2025-04-10
SKU05357,83,125.1,2024-04-04
SKU05358,25,216.43,2024-05-13
SKU05359,68,317.39,2024-06-10
SKU05360,61,129.24,2025-07-09
SKU05361,29,27.04,2024-10-26
SKU05362,19,6.11,2024-12-21
SKU05363,43,12.06,2024-08-27
SKU05364,66,5.17,2025-07-17
SKU05365,74,56.07,2025-08-08
SKU05366,61,120.5,2024-06-15
SKU05367,43,111.39,2024-05-19
SKU05368,25,493.41,2024-05-18
SKU05369,20,153.7,2024-08-22
SKU05370,48,64.58,2024-01-03
SKU05371,83,273.24,2024-09-12
SKU05372,87,429.12,2025-01-05
SKU05373,24,339.35,2024-10-04
SKU05374,11,148.74,2025-05-30
SKU05375,98,281.25,2024-07-30
SKU05376,55,357.71,2024-08-03
SKU05377,28,364.32,2024-09-26
SKU05378,69,333.6,2025-04-20
SKU05379,63,435.53,2025-06-11
SKU05380,59,435.18,2024-03-04
SKU05381,5,289.89,2025-04-04
SKU05382,51,215.5,2024-01-16
SKU05383,21,321.14,2025-07-17
SKU05384,12,409.29,2024-01-19
SKU05385,50,3.82,2024-11-20
SKU05386,4,496.01,2024-04-02
SKU05387,42,92.26,2024-01-17
SKU05388,84,235.65,2025-09-14
SKU05389,38,436.14,2025-05-02
SKU05390,25,113.3,2024-04-03
SKU05391,14,238.92,2024-01-10
SKU05392,75,67.16,2025-06-11
SKU05393,32,198.14,2025-05-03
SKU05394,11,89.39,2024-05-23
SKU05395,61,182.45,2025-07-07
SKU05396,18,187.36,2025-05-29
SKU05397,27,496.59,2025-04-14
SKU05398,55,497.41,2025-01-11
SKU05399,54,58.28,2025-10-29
SKU05400,82,363.26,2025-05-08
SKU05401,87,26.82,2025-11-15
SKU05402,75,16.07,2025-04-28
SKU05403,21,53.56,2025-03-27
SKU05404,44,482.78,2025-06-19
SKU05405,5,470.49,2024-03-15
SKU05406,87,97.77,2024-02-09
SKU05407,41,81.67,2024-10-28
SKU05408,59,121.03,2025-07-05
SKU05409,89,258.26,2024-03-02
SKU05410,54,285.28,2025-05-17
SKU05411,74,111.58,2024-09-01
SKU05412,22,378.55,2024-01-18
SKU05413,83,155.47,2025-10-13
SKU05414,65,461.14,2025-02-01
SKU05415,64,328.7,2025-08-16
SKU05416,71,218.74,2024-07-07
SKU05417,4,395.17,2025-09-11
SKU05418,65,409.14,2024-04-13
SKU05419,15,145.95,2025-10-07
SKU05420,76,170.52,2024-12-09
SKU05421,22,468.04,2025-01-05
SKU05422,86,83.21,2024-02-02
SKU05423,47,22.03,2025-01-08
SKU05424,81,227.57,2024-06-26
SKU05425,93,400.8,2024-01-12
SKU05426,46,386.06,2025-03-31
SKU05427,14,459.85,2025-10-04
SKU05428,50,267.07,2024-09-05
SKU05429,20,50.93,2025-03-23
SKU05430,50,294.76,2025-07-23
SKU05431,33,389.42,2024-01-04
SKU05432,59,47.57,2024-08-23
SKU05433,43,87.16,2024-06-21
SKU05434,79,7.13,2024-11-17
SKU05435,12,297.23,2025-01-05
SKU05436,40,443.48,2025-07-01
SKU05437,20,335.66,2024-10-22
SKU05438,94,491.04,2025-02-03
SKU05439,38,32.45,2024-02-27
SKU05440,3,451.6,2025-06-13
SKU05441,28,407.22,2025-07-01
SKU05442,56,157.81,2025-02-11
SKU05443,90,486.79,2025-10-02
SKU05444,94,144.68,2025-05-27
SKU05445,13,444.76,2024-03-04
SKU05446,77,440.49,2025-07-27
SKU05447,66,379.07,2025-02-23
SKU05448,37,282.17,2024-05-25
SKU05449,49,60.88,2024-09-28
SKU05450,66,266.45,2024-01-17
SKU05451,36,179.04,2024-04-07
SKU05452,54,396.32,2025-03-27
SKU05453,26,379.31,2024-08-30
SKU05454,75,455.4,2025-04-23
SKU05455,72,8.4,2024-07-19
SKU05456,40,404.74,2025-04-17
SKU05457,43,469.29,2024-06-27
SKU05458,22,394.86,2025-05-22
SKU05459,20,65.97,2025-03-28
SKU05460,8,41.56,2024-09-26
SKU05461,29,11.4,2024-08-21
SKU05462,40,314.74,2025-09-15
SKU05463,90,315.21,2025-04-30
SKU05464,30,493.47,2025-07-31
SKU05465,81,199.62,2024-12-03
SKU05466,84,166.62,2025-03-23
SKU05467,55,312.59,2025-08-06
SKU05468,16,412.98,2024-12-22
SKU05469,46,468.45,2024-02-18
SKU05470,62,401.76,2025-05-10
SKU05471,7,213.91,2024-12-11
SKU05472,80,317.82,2024-10-19
SKU05473,45,428.29,2025-11-03
SKU05474,59,245.81,2024-05-29
SKU05475,56,109.13,2025-08-04
SKU05476,48,85.69,2025-06-28
SKU05477,27,1.08,2024-09-16
SKU05478,53,359.4,2024-11-17
SKU05479,87,56.44,2024-03-17
SKU05480,88,122.68,2024-04-19
SKU05481,73,149.64,2025-10-12
SKU05482,35,280.63,2025-06-30
SKU05483,51,199.58,2025-02-26
SKU05484,84,337.66,2025-01-28
SKU05485,37,28.76,2024-08-22
SKU05486,81,62.85,2024-11-25
SKU05487,95,250.11,2024-11-20
SKU05488,57,169.15,2024-05-30
SKU05489,8,148.61,2025-06-29
SKU05490,79,34.45,2025-09-27
SKU05491,95,447.96,2024-02-01
SKU05492,94,346.22,2024-09-28
SKU05493,20,61.69,2025-09-27
SKU05494,53,33.46,2025-01-02
SKU05495,12,487.46,2025-05-06
SKU05496,49,340.91,2024-11-11
SKU05497,17,209.31,2025-08-12
SKU05498,64,351.16,2025-08-10
SKU05499,42,378.41,2025-07-25
SKU05500,94,390.2,2025-08-19
SKU05501,29,239.46,2025-01-02
SKU05502,19,215.51,2024-03-20
SKU05503,11,6.5,2024-06-20
SKU05504,98,463.35,2024-09-14
SKU05505,50,302.05,2024-10-05
SKU05506,71,102.37,2025-05-18
SKU05507,58,459.88,2025-07-11
SKU05508,34,457.55,2025-05-05
SKU05509,20,494.6,2025-08-07
SKU05510,50,437.15,2025-07-19
SKU05511,88,498.89,2024-12-02
SKU05512,10,123.1,2025-06-04
SKU05513,32,421.28,2024-11-21
SKU05514,52,411.69,2024-06-20
SKU05515,15,116.24,2024-03-24
SKU05516,84,50.12,2025-06-07
SKU05517,3,489.73,2025-04-25
SKU05518,37,148.72,2025-06-27
SKU05519,40,435.58,2025-02-21
SKU05520,72,3.06,2024-12-04
SKU05521,40,11.49,2024-11-15
SKU05522,56,233.47,2024-10-30
SKU05523,23,120.12,2024-09-28
SKU05524,11,345.23,2024-04-23
SKU05525,64,283.22,2025-02-10
SKU05526,8,39.67,2024-01-26
SKU05527,93,82.15,2024-08-24
SKU05528,94,194.64,2024-11-05
SKU05529,56,93.62,2025-11-14
SKU05530,60,396.32,2024-08-20
SKU05531,10,208.62,2025-07-02
SKU05532,39,47.62,2024-09-21
SKU05533,28,242.69,2024-01-13
SKU05534,49,46.33,2025-05-10
SKU05535,36,65.34,2024-11-11
SKU05536,13,120.57,2025-09-09
SKU05537,96,429.9,2025-09-29
SKU05538,36,462.38,2025-01-18
SKU05539,26,413.3,2025-10-03
SKU05540,86,167.7,2024-11-11
SKU05541,4,136.95,2024-09-12
SKU05542,95,275.03,2025-03-16
SKU05543,82,361.2,2024-04-24
SKU05544,64,496.69,2024-10-25
SKU05545,38,66.65,2024-05-03
SKU05546,88,25.6,2024-09-12
SKU05547,87,347.48,2025-10-12
SKU05548,22,416.28,2024-02-16
SKU05549,2,423.33,2025-04-07
SKU05550,31,339.55,2024-12-15
SKU05551,11,477.05,2024-05-02
SKU05552,92,255.99,2024-01-31
SKU05553,46,456.99,2024-02-24
SKU05554,96,483.94,2024-06-01
SKU05555,62,423.73,2025-03-31
SKU05556,69,155.57,2024-10-12
SKU05557,64,98.91,2024-02-05
SKU05558,10,274.51,2024-09-12
SKU05559,40,227.05,2024-06-26
SKU05560,24,439.0,2025-07-01
SKU05561,99,50.92,2024-09-10
SKU05562,44,129.61,2025-05-22
SKU05563,60,376.15,2025-11-04
SKU05564,62,48.4,2024-01-21
SKU05565,87,161.06,2024-03-15
SKU05566,17,194.19,2025-04-04
SKU05567,65,311.67,2024-06-26
SKU05568,95,79.91,2025-01-16
SKU05569,95,430.44,2024-02-06
SKU05570,57,224.32,2024-04-29
SKU05571,55,458.59,2025-09-21
SKU05572,53,234.47,2024-01-01
SKU05573,56,138.25,2024-11-06
SKU05574,98,71.77,2024-07-26
SKU05575,9,2.87,2024-06-02
SKU05576,22,266.55,2025-11-13
SKU05577,13,54.47,2024-11-10
SKU05578,89,196.47,2024-11-02
SKU05579,48,295.05,2025-05-18
SKU05580,18,138.57,2025-09-10
SKU05581,76,88.44,2025-10-16
SKU05582,40,387.59,2025-06-03
SKU05583,17,473.45,2025-08-28
SKU05584,15,51.12,2024-04-06
SKU05585,15,78.64,2025-05-04
SKU05586,79,480.05,2024-01-07
SKU05587,63,19.85,2024-01-12
SKU05588,39,488.84,2025-05-28
SKU05589,13,3.32,2024-12-14
SKU05590,81,436.96,2024-01-07
SKU05591,32,154.36,2025-05-14
SKU05592,9,469.36,2025-04-19
SKU05593,40,159.16,2025-06-07
SKU05594,20,327.5,2024-02-26
SKU05595,90,40.94,2025-08-12
SKU05596,91,121.92,2025-08-08
SKU05597,85,387.07,2024-08-20
SKU05598,82,264.81,2024-01-30
SKU05599,77,464.06,2025-01-01
SKU05600,80,214.95,2025-08-29
SKU05601,73,435.04,2024-02-25
SKU05602,63,225.03,2024-01-10
SKU05603,76,489.64,2024-05-26
SKU05604,44,479.96,2024-12-29
SKU05605,38,165.24,2025-08-21
SKU05606,83,443.08,2024-09-09
SKU05607,60,423.96,2024-09-09
SKU05608,71,106.13,2025-03-18
SKU05609,99,312.52,2024-12-05
SKU05610,48,37.27,2025-05-30
SKU05611,18,418.52,2024-12-18
SKU05612,16,88.1,2025-09-15
SKU05613,55,36.34,2025-10-14
SKU05614,39,200.71,2024-11-18
SKU05615,68,288.88,2024-05-19
SKU05616,59,427.6,2025-03-20
SKU05617,89,487.15,2024-04-04
SKU05618,96,220.31,2025-07-06
SKU05619,62,31.16,2025-02-23
SKU05620,13,374.81,2025-05-28
SKU05621,81,283.02,2024-05-29
SKU05622,6,224.5,2025-07-06
SKU05623,83,155.33,2024-12-16
SKU05624,77,251.7,2024-04-25
SKU05625,60,170.0,2025-09-23
SKU05626,90,378.75,2024-08-24
SKU05627,14,272.4,2024-09-26
SKU05628,95,438.55,2024-10-17
SKU05629,54,272.23,2025-03-09
SKU05630,4,119.89,2024-01-09
SKU05631,39,425.69,2025-09-21
SKU05632,72,279.05,2025-04-19
SKU05633,25,104.21,2025-06-05
SKU05634,77,312.13,2025-06-20
SKU05635,32,179.5,2025-11-15
SKU05636,59,422.36,2024-01-11
SKU05637,63,227.2,2025-09-04
SKU05638,38,363.49,2024-11-22
SKU05639,92,48.67,2025-08-17
SKU05640,53,198.62,2024-10-02
SKU05641,94,491.64,2025-01-04
SKU05642,67,404.42,2025-05-04
SKU05643,28,80.81,2024-12-10
SKU05644,3,139.6,2025-01-02
SKU05645,98,165.58,2024-11-06
SKU05646,80,325.53,2025-08-23
SKU05647,22,378.74,2025-04-29
SKU05648,96,375.01,2024-01-15
SKU05649,38,255.43,2025-11-18
SKU05650,72,405.6,2024-01-04
SKU05651,72,219.1,2025-01-10
SKU05652,62,62.82,2025-01-03
SKU05653,57,282.66,2025-04-09
SKU05654,6,476.2,2025-06-16
SKU05655,78,396.7,2024-05-16
SKU05656,32,289.77,2024-12-28
SKU05657,99,323.76,2024-08-03
SKU05658,10,465.35,2025-01-02
SKU05659,3,214.74,2024-04-26
SKU05660,59,166.37,2024-06-27
SKU05661,76,488.64,2024-09-02
SKU05662,49,431.86,2024-05-07
SKU05663,59,162.2,2024-12-23
SKU05664,31,232.43,2024-03-18
SKU05665,93,208.12,2024-10-19
SKU05666,69,75.4,2024-03-22
SKU05667,62,478.95,2024-12-07
SKU05668,52,202.75,2024-12-03
SKU05669,89,437.79,2025-07-31
SKU05670,41,95.49,2024-04-05
SKU05671,31,274.39,2024-05-24
SKU05672,85,12.96,2025-07-30
SKU05673,84,382.35,2025-06-04
SKU05674,22,290.88,2025-01-31
SKU05675,4,313.17,2024-12-22
SKU05676,13,26.81,2024-07-04
SKU05677,45,106.31,2025-10-31
SKU05678,42,38.09,2025-06-26
SKU05679,49,145.17,2024-05-30
SKU05680,20,314.09,2024-11-14
SKU05681,77,283.53,2025-10-29
SKU05682,81,306.46,2024-02-28
SKU05683,54,275.08,2024-01-10
SKU05684,36,137.24,2024-05-03
SKU05685,97,123.01,2024-12-21
SKU05686,1,69.39,2024-12-11
SKU05687,15,424.69,2024-08-24
SKU05688,77,308.62,2024-11-28
SKU05689,17,94.07,2024-01-17
SKU05690,24,89.43,2025-02-27
SKU05691,58,436.64,2024-11-19
SKU05692,72,371.62,2024-01-23
SKU05693,91,330.04,2025-04-03
SKU05694,23,204.03,2025-04-04
SKU05695,46,131.73,2025-06-04
SKU05696,72,489.75,2025-07-10
SKU05697,8,398.82,2025-02-24
SKU05698,59,151.59,2025-02-06
SKU05699,90,423.93,2024-11-26
SKU05700,59,379.71,2025-04-01
SKU05701,13,149.24,2025-04-27
SKU05702,39,213.85,2025-05-12
SKU05703,28,93.79,2024-01-27
SKU05704,89,56.42,2025-01-31
SKU05705,61,361.66,2024-07-06
SKU05706,16,134.49,2024-05-19
SKU05707,2,410.21,2025-06-04
SKU05708,82,497.81,2024-04-01
SKU05709,17,39.23,2024-03-17
SKU05710,30,237.04,2024-08-31
SKU05711,13,401.23,2025-10-28
SKU05712,96,394.69,2025-10-23
SKU05713,93,380.24,2024-03-28
SKU05714,94,175.15,2025-09-09
SKU05715,82,227.47,2024-10-20
SKU05716,13,297.89,2024-04-04
SKU05717,43,487.0,2024-09-09
SKU05718,85,164.45,2025-07-04
SKU05719,94,461.65,2025-02-02
SKU05720,21,135.41,2024-02-23
SKU05721,55,494.55,2024-08-30
SKU05722,81,335.46,2024-04-19
SKU05723,40,232.29,2025-09-15
SKU05724,83,307.08,2025-11-16
SKU05725,15,136.99,2024-08-08
SKU05726,73,137.81,2025-07-17
SKU05727,52,57.66,2024-06-10
SKU05728,74,57.91,2024-02-04
SKU05729,95,174.49,2024-02-06
SKU05730,53,381.66,2025-09-14
SKU05731,87,304.38,2025-01-04
SKU05732,52,52.19,2024-06-25
SKU05733,30,426.27,2025-06-04
SKU05734,33,301.08,2024-10-01
SKU05735,57,480.47,2025-09-24
SKU05736,52,335.42,2024-04-14
SKU05737,9,88.41,2024-06-04
SKU05738,54,237.42,2024-12-01
SKU05739,1,324.6,2024-01-26
SKU05740,44,15.1,2024-10-22
SKU05741,99,8.44,2025-06-20
SKU05742,75,65.57,2024-12-20
SKU05743,98,126.58,2024-03-09
SKU05744,80,215.35,2024-11-22
SKU05745,9,244.23,2024-05-30
SKU05746,32,69.88,2025-07-30
SKU05747,15,337.02,2025-10-23
SKU05748,12,298.47,2024-11-15
SKU05749,97,147.94,2025-03-27
SKU05750,78,7.82,2025-07-23
SKU05751,57,39.75,2025-10-29
SKU05752,8,196.46,2024-04-21
SKU05753,72,77.83,2025-09-26
SKU05754,27,189.03,2025-04-06
SKU05755,62,314.46,2024-12-27
SKU05756,12,274.07,2024-07-21
SKU05757,65,116.36,2025-05-01
SKU05758,42,172.57,2025-04-24
SKU05759,62,307.4,2024-01-04
SKU05760,11,430.57,2024-05-08
SKU05761,43,376.85,2024-01-26
SKU05762,95,277.15,2024-01-27
SKU05763,17,181.78,2024-02-11
SKU05764,97,183.16,2025-08-05
SKU05765,32,439.83,2024-03-04
SKU05766,93,20.58,2024-01-25
SKU05767,85,494.0,2024-03-12
SKU05768,85,332.52,2025-04-26
SKU05769,40,340.89,2024-09-24
SKU05770,23,19.96,2024-04-04
SKU05771,56,303.16,2025-01-29
SKU05772,6,242.9,2024-12-29
SKU05773,86,53.78,2024-11-10
SKU05774,50,139.68,2024-04-26
SKU05775,37,445.27,2024-06-12
SKU05776,64,275.44,2025-07-30
SKU05777,54,207.29,2024-11-01
SKU05778,72,37.27,2024-07-18
SKU05779,49,357.35,2024-06-28
SKU05780,99,351.72,2024-12-23
SKU05781,11,307.41,2024-09-08
SKU05782,88,255.62,2024-10-25
SKU05783,49,217.46,2025-03-05
SKU05784,21,297.04,2024-01-04
SKU05785,66,117.46,2025-10-14
SKU05786,63,470.69,2025-11-08
SKU05787,83,294.81,2024-09-10
SKU05788,28,156.29,2025-10-26
SKU05789,17,225.39,2025-08-01
SKU05790,6,403.04,2025-07-20
SKU05791,19,81.65,2024-04-05
SKU05792,56,147.12,2024-06-15
SKU05793,28,340.07,2024-11-26
SKU05794,66,158.43,2024-03-02
SKU05795,38,396.46,2024-06-22
SKU05796,37,66.1,2024-09-09
SKU05797,68,381.58,2025-04-05
SKU05798,86,35.11,2025-09-15
SKU05799,90,7.28,2024-08-02
SKU05800,49,449.21,2024-08-26
SKU05801,43,291.09,2025-02-18
SKU05802,36,176.56,2025-11-05
SKU05803,58,117.06,2024-05-05
SKU05804,13,308.83,2024-09-09
SKU05805,52,254.99,2024-07-15
SKU05806,58,495.81,2025-09-25
SKU05807,32,491.62,2025-02-16
SKU05808,81,317.88,2025-03-31
SKU05809,100,221.99,2024-02-23
SKU05810,60,246.08,2025-10-08
SKU05811,83,341.56,2024-12-04
SKU05812,58,51.69,2024-12-24
SKU05813,99,164.85,2024-05-30
SKU05814,56,38.56,2024-04-09
SKU05815,28,37.61,2024-08-21
SKU05816,1,98.72,2025-06-27
SKU05817,42,243.14,2024-03-02
SKU05818,82,392.6,2024-07-14
SKU05819,48,243.26,2025-06-25
SKU05820,40,168.4,2024-04-15
SKU05821,97,42.09,2024-10-21
SKU05822,63,275.6,2025-10-06
SKU05823,76,136.36,2025-03-26
SKU05824,72,307.85,2025-06-17
SKU05825,88,488.62,2024-06-04
SKU05826,80,56.55,2025-02-09
SKU05827,4,106.85,2025-11-13
SKU05828,38,237.07,2025-07-07
